date,open,high,low,close,volume
2022-05-10 00:00:00,6.96999979019165,6.980000019073486,6.670000076293945,6.690000057220459,42026
2022-05-09 00:00:00,7.130000114440918,7.130000114440918,6.96999979019165,6.96999979019165,15933
2022-05-06 00:00:00,7.150000095367432,7.150000095367432,6.980000019073486,7.150000095367432,15591
2022-05-05 00:00:00,7.050000190734863,7.150000095367432,7.0,7.150000095367432,4081
2022-05-04 00:00:00,7.010000228881836,7.039999961853027,6.96999979019165,7.010000228881836,16755
2022-05-03 00:00:00,7.110000133514404,7.130000114440918,7.039999961853027,7.039999961853027,8689
2022-05-02 00:00:00,7.090000152587891,7.130000114440918,7.03000020980835,7.110000133514404,10382
2022-04-05 00:00:00,7.010000228881836,7.099999904632568,7.010000228881836,7.090000152587891,25869
2022-04-04 00:00:00,7.090000152587891,7.099999904632568,7.010000228881836,7.010000228881836,16711
2022-04-01 00:00:00,7.190000057220459,7.190000057220459,6.889999866485596,6.889999866485596,26432
2022-03-31 00:00:00,7.050000190734863,7.190000057220459,7.0,7.170000076293945,21163
2022-03-30 00:00:00,7.0,7.050000190734863,6.849999904632568,7.050000190734863,30703
2022-03-29 00:00:00,7.050000190734863,7.070000171661377,6.880000114440918,6.989999771118164,155943
2022-03-28 00:00:00,6.980000019073486,7.039999961853027,6.980000019073486,7.03000020980835,7811
2022-03-25 00:00:00,6.980000019073486,7.050000190734863,6.869999885559082,6.960000038146973,15395
2022-03-24 00:00:00,6.949999809265137,7.070000171661377,6.929999828338623,6.929999828338623,24632
2022-03-23 00:00:00,6.929999828338623,6.989999771118164,6.929999828338623,6.989999771118164,8674
2022-03-22 00:00:00,6.78000020980835,7.0,6.78000020980835,6.940000057220459,18556
2022-03-21 00:00:00,6.71999979019165,6.809999942779541,6.699999809265137,6.809999942779541,49530
2022-03-18 00:00:00,6.679999828338623,6.699999809265137,6.650000095367432,6.659999847412109,34760
2022-03-17 00:00:00,6.699999809265137,6.769999980926514,6.670000076293945,6.690000057220459,46993
2022-03-16 00:00:00,6.699999809265137,6.699999809265137,6.670000076293945,6.679999828338623,24503
2022-03-15 00:00:00,6.650000095367432,6.699999809265137,6.650000095367432,6.699999809265137,8299
2022-03-14 00:00:00,6.675000190734863,6.699999809265137,6.650000095367432,6.650000095367432,12595
2022-03-11 00:00:00,6.650000095367432,6.71999979019165,6.650000095367432,6.659999847412109,13680
2022-03-10 00:00:00,6.699999809265137,6.739999771118164,6.650000095367432,6.650000095367432,34926
2022-03-09 00:00:00,6.659999847412109,6.71999979019165,6.650000095367432,6.670000076293945,17449
2022-03-08 00:00:00,6.489999771118164,6.679999828338623,6.349999904632568,6.650000095367432,57330
2022-03-07 00:00:00,6.739999771118164,6.739999771118164,6.5,6.5,10848
2022-03-04 00:00:00,6.75,6.769999980926514,6.679999828338623,6.690000057220459,22297
2022-03-03 00:00:00,6.869999885559082,6.869999885559082,6.690000057220459,6.75,28291
2022-03-02 00:00:00,7.099999904632568,7.179999828338623,7.050000190734863,7.099999904632568,76605
2022-03-01 00:00:00,7.159999847412109,7.170000076293945,7.099999904632568,7.170000076293945,52596
2022-02-28 00:00:00,7.090000152587891,7.190000057220459,7.090000152587891,7.099999904632568,44951
2022-02-25 00:00:00,6.929999828338623,7.070000171661377,6.909999847412109,7.070000171661377,48311
