date,open,high,low,close,volume
2021-12-15,0.027000000700354576,0.027000000700354576,0.026000000536441803,0.026000000536441803,4193898
2021-12-10,0.024000000208616257,0.024000000208616257,0.023000000044703484,0.023000000044703484,509981
2021-12-09,0.024000000208616257,0.024000000208616257,0.023000000044703484,0.024000000208616257,4946079
2021-12-08,0.023000000044703484,0.023000000044703484,0.02199999988079071,0.023000000044703484,3119932
2021-12-07,0.023000000044703484,0.023000000044703484,0.02199999988079071,0.02199999988079071,4350335
