date,open,high,low,close,volume
2022-08-18 00:00:00,7.809999942779541,7.809999942779541,7.699999809265137,7.809999942779541,925
2022-08-17 00:00:00,7.659999847412109,7.809999942779541,7.659999847412109,7.800000190734863,6123
2022-08-16 00:00:00,7.590000152587891,7.639999866485596,7.510000228881836,7.630000114440918,4141
2022-08-15 00:00:00,7.389999866485596,7.739999771118164,7.389999866485596,7.630000114440918,24043
2022-08-12 00:00:00,7.25,7.25,7.159999847412109,7.159999847412109,8248
2022-08-11 00:00:00,7.170000076293945,7.25,7.110000133514404,7.150000095367432,8563
2022-08-10 00:00:00,7.300000190734863,7.300000190734863,7.119999885559082,7.119999885559082,6972
