date,open,high,low,close,volume
2021-12-14,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,100
2021-12-13,0.11999999731779099,0.11999999731779099,0.11999999731779099,0.11999999731779099,34
2021-12-10,0.10499999672174454,0.11999999731779099,0.10499999672174454,0.11999999731779099,34495
2021-12-08,0.10999999940395355,0.11500000208616257,0.10000000149011612,0.10499999672174454,457756
2021-12-06,0.11500000208616257,0.11500000208616257,0.11500000208616257,0.11500000208616257,87
2021-12-01,0.11500000208616257,0.11500000208616257,0.11500000208616257,0.11500000208616257,365469
2021-11-30,0.11500000208616257,0.11500000208616257,0.11500000208616257,0.11500000208616257,180000
2021-11-29,0.11500000208616257,0.11500000208616257,0.11500000208616257,0.11500000208616257,5331
2021-11-25,0.11500000208616257,0.11749999970197678,0.10999999940395355,0.11500000208616257,49417
2021-11-24,0.11500000208616257,0.11500000208616257,0.11500000208616257,0.11500000208616257,91152
2021-11-22,0.11500000208616257,0.11500000208616257,0.11500000208616257,0.11500000208616257,4500
2021-11-17,0.12999999523162842,0.12999999523162842,0.11500000208616257,0.11500000208616257,67818
2021-11-16,0.12999999523162842,0.12999999523162842,0.125,0.12999999523162842,47494
2021-11-15,0.12999999523162842,0.12999999523162842,0.12999999523162842,0.12999999523162842,233363
2021-11-12,0.13500000536441803,0.13500000536441803,0.13500000536441803,0.13500000536441803,5018
2021-11-11,0.14000000059604645,0.14000000059604645,0.13500000536441803,0.13500000536441803,60055
2021-11-10,0.125,0.13500000536441803,0.125,0.13500000536441803,314646
2021-11-09,0.125,0.125,0.12250000238418579,0.125,262056
2021-11-08,0.125,0.125,0.12250000238418579,0.12250000238418579,115738
2021-11-05,0.11999999731779099,0.13500000536441803,0.10000000149011612,0.11999999731779099,493393
2021-11-04,0.10499999672174454,0.11999999731779099,0.10499999672174454,0.11999999731779099,538370
2021-11-02,0.10999999940395355,0.10999999940395355,0.10999999940395355,0.10999999940395355,90599
2021-11-01,0.10999999940395355,0.10999999940395355,0.10000000149011612,0.10000000149011612,133842
2021-10-29,0.10000000149011612,0.10499999672174454,0.10000000149011612,0.10499999672174454,610476
2021-10-28,0.10499999672174454,0.10499999672174454,0.10000000149011612,0.10499999672174454,182000
2021-10-27,0.10999999940395355,0.11500000208616257,0.10000000149011612,0.10499999672174454,574243
2021-10-26,0.09600000083446503,0.10999999940395355,0.09600000083446503,0.10999999940395355,453809
2021-10-25,0.0949999988079071,0.0949999988079071,0.0949999988079071,0.0949999988079071,36513
2021-10-22,0.10499999672174454,0.10499999672174454,0.10249999910593033,0.10249999910593033,55551
2021-10-21,0.09200000017881393,0.10499999672174454,0.09200000017881393,0.10499999672174454,610340
2021-10-20,0.08699999749660492,0.09200000017881393,0.08699999749660492,0.09200000017881393,237432
2021-10-19,0.09000000357627869,0.09000000357627869,0.09000000357627869,0.09000000357627869,20000
2021-10-15,0.09099999815225601,0.09200000017881393,0.08699999749660492,0.09000000357627869,210804
