date,open,high,low,close,volume
2021-12-15,0.10000000149011612,0.10000000149011612,0.0989999994635582,0.0989999994635582,316126
2021-12-14,0.0989999994635582,0.0989999994635582,0.09799999743700027,0.09799999743700027,106643
2021-12-13,0.0989999994635582,0.10000000149011612,0.0989999994635582,0.10000000149011612,24881
2021-12-10,0.10000000149011612,0.10499999672174454,0.10000000149011612,0.10000000149011612,216740
2021-12-09,0.10000000149011612,0.10000000149011612,0.09700000286102295,0.10000000149011612,421538
2021-12-08,0.0989999994635582,0.10499999672174454,0.09700000286102295,0.10000000149011612,275205
2021-12-07,0.10999999940395355,0.10999999940395355,0.0989999994635582,0.0989999994635582,1764456
2021-12-06,0.1150000020861625,0.1150000020861625,0.1049999967217445,0.1049999967217445,297178
2021-12-03,0.1099999994039535,0.1150000020861625,0.1099999994039535,0.1099999994039535,255961
2021-12-02,0.1099999994039535,0.1099999994039535,0.1049999967217445,0.1049999967217445,536501
2021-12-01,0.1150000020861625,0.1150000020861625,0.1049999967217445,0.1049999967217445,98300
2021-11-30,0.1049999967217445,0.1099999994039535,0.1049999967217445,0.1099999994039535,451880
2021-11-29,0.1049999967217445,0.1049999967217445,0.1000000014901161,0.1000000014901161,2494720
2021-11-26,0.1150000020861625,0.1150000020861625,0.1099999994039535,0.1099999994039535,711432
2021-11-25,0.1150000020861625,0.1150000020861625,0.1099999994039535,0.1124999970197677,432047
2021-11-24,0.1099999994039535,0.1124999970197677,0.1099999994039535,0.1099999994039535,515605
2021-11-23,0.1150000020861625,0.1150000020861625,0.1099999994039535,0.1150000020861625,129249
2021-11-22,0.1099999994039535,0.1150000020861625,0.1099999994039535,0.1150000020861625,752580
2021-11-19,0.1150000020861625,0.1150000020861625,0.1099999994039535,0.1099999994039535,352061
2021-11-18,0.1099999994039535,0.1124999970197677,0.1099999994039535,0.1099999994039535,303831
2021-11-17,0.1199999973177909,0.1199999973177909,0.1099999994039535,0.1099999994039535,712020
2021-11-16,0.1199999973177909,0.1199999973177909,0.1150000020861625,0.1150000020861625,517958
2021-11-15,0.1150000020861625,0.1199999973177909,0.1099999994039535,0.1199999973177909,1205213
2021-11-12,0.1150000020861625,0.1199999973177909,0.1099999994039535,0.1099999994039535,1867639
2021-11-11,0.125,0.125,0.1150000020861625,0.1150000020861625,693564
2021-11-10,0.125,0.125,0.1199999973177909,0.125,285850
2021-11-09,0.1299999952316284,0.1299999952316284,0.1199999973177909,0.1199999973177909,427948
2021-11-08,0.125,0.1299999952316284,0.1199999973177909,0.1299999952316284,1142175
2021-11-03,0.1500000059604644,0.1500000059604644,0.1400000005960464,0.1400000005960464,693564
2021-11-02,0.1500000059604644,0.1550000011920929,0.1400000005960464,0.1400000005960464,770868
2021-11-01,0.135000005364418,0.1550000011920929,0.125,0.1500000059604644,2237041
2021-10-29,0.1299999952316284,0.1299999952316284,0.1199999973177909,0.1199999973177909,256787
2021-10-28,0.135000005364418,0.135000005364418,0.125,0.125,187345
2021-10-27,0.135000005364418,0.135000005364418,0.1299999952316284,0.135000005364418,245643
2021-10-26,0.135000005364418,0.1400000005960464,0.1299999952316284,0.135000005364418,646416
2021-10-25,0.1299999952316284,0.1400000005960464,0.1199999973177909,0.1199999973177909,302163
2021-10-22,0.125,0.1299999952316284,0.1199999973177909,0.1299999952316284,135158
2021-10-21,0.1299999952316284,0.135000005364418,0.1199999973177909,0.1199999973177909,295004
2021-10-20,0.125,0.135000005364418,0.125,0.135000005364418,282174
2021-10-19,0.1299999952316284,0.1299999952316284,0.125,0.125,81324
2021-10-18,0.1299999952316284,0.1299999952316284,0.125,0.125,62983
2021-10-15,0.125,0.1299999952316284,0.125,0.1299999952316284,253783
2021-10-14,0.1299999952316284,0.135000005364418,0.125,0.125,496427
2021-10-13,0.1299999952316284,0.1299999952316284,0.125,0.125,94110
2021-10-12,0.1199999973177909,0.135000005364418,0.1150000020861625,0.1299999952316284,669339
2021-10-11,0.135000005364418,0.135000005364418,0.1150000020861625,0.1150000020861625,1670684
2021-10-08,0.125,0.135000005364418,0.125,0.135000005364418,652966
2021-10-07,0.1400000005960464,0.1400000005960464,0.1299999952316284,0.1299999952316284,184143
