date,open,high,low,close,volume
2021-11-15,21.299999237060547,21.39999961853028,21.200000762939453,21.39999961853028,5227
2021-11-12,21.0,21.39999961853028,20.82999992370605,21.39999961853028,5813
2021-11-11,20.809999465942383,21.0,20.799999237060547,20.799999237060547,1546
2021-11-10,20.90999984741211,21.0,20.709999084472656,20.709999084472656,3557
2021-11-09,21.0,21.0,20.89999961853028,20.89999961853028,692
